program_id,recipe_name,ts_minute,batches_created,pieces_processed,weight_processed_g
2,R_200_250_4875_9999_NA_0,2025-06-05T06:14:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:15:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:16:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:17:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:18:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:19:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:20:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:21:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:22:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:23:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:24:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:25:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:26:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:27:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:28:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:29:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:30:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:31:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:32:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:33:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:34:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:35:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:36:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:37:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:38:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:39:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:40:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:41:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:42:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:43:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:44:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:45:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:46:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:47:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:48:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:49:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:50:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:51:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:52:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:53:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:54:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:55:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:56:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:57:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:58:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T06:59:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:00:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:01:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:02:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:03:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:04:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:05:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:06:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:07:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:08:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:09:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:10:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:11:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:12:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:13:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:14:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:15:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:16:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:17:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:18:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:19:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:20:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:21:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:22:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:23:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:24:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:25:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:26:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:27:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:28:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:29:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:30:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:31:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:32:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:33:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:34:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:35:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:36:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:37:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:38:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:39:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:40:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:41:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:42:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:43:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:44:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:45:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:46:00Z,0,5,1064
2,R_200_250_4875_9999_NA_0,2025-06-05T07:47:00Z,0,4,804
2,R_200_250_4875_9999_NA_0,2025-06-05T07:48:00Z,0,2,421
2,R_200_250_4875_9999_NA_0,2025-06-05T07:49:00Z,0,9,1862
2,R_200_250_4875_9999_NA_0,2025-06-05T07:50:00Z,0,3,607
2,R_200_250_4875_9999_NA_0,2025-06-05T07:51:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T07:52:00Z,0,1,202
2,R_200_250_4875_9999_NA_0,2025-06-05T07:53:00Z,0,1,200
2,R_200_250_4875_9999_NA_0,2025-06-05T07:54:00Z,0,3,605
2,R_200_250_4875_9999_NA_0,2025-06-05T07:55:00Z,0,13,2801
2,R_200_250_4875_9999_NA_0,2025-06-05T07:56:00Z,3,62,13103
2,R_200_250_4875_9999_NA_0,2025-06-05T07:57:00Z,3,64,13697
2,R_200_250_4875_9999_NA_0,2025-06-05T07:58:00Z,3,72,15434
2,R_200_250_4875_9999_NA_0,2025-06-05T07:59:00Z,3,65,13712
2,R_200_250_4875_9999_NA_0,2025-06-05T08:00:00Z,3,63,13356
2,R_200_250_4875_9999_NA_0,2025-06-05T08:01:00Z,3,71,15110
2,R_200_250_4875_9999_NA_0,2025-06-05T08:02:00Z,3,80,17139
2,R_200_250_4875_9999_NA_0,2025-06-05T08:03:00Z,3,107,23309
2,R_200_250_4875_9999_NA_0,2025-06-05T08:04:00Z,6,83,17789
2,R_200_250_4875_9999_NA_0,2025-06-05T08:05:00Z,3,84,17925
2,R_200_250_4875_9999_NA_0,2025-06-05T08:06:00Z,3,78,16761
2,R_200_250_4875_9999_NA_0,2025-06-05T08:07:00Z,3,94,20426
2,R_200_250_4875_9999_NA_0,2025-06-05T08:08:00Z,6,82,17766
2,R_200_250_4875_9999_NA_0,2025-06-05T08:09:00Z,3,86,18522
2,R_200_250_4875_9999_NA_0,2025-06-05T08:10:00Z,3,88,18948
2,R_200_250_4875_9999_NA_0,2025-06-05T08:11:00Z,3,88,18955
2,R_200_250_4875_9999_NA_0,2025-06-05T08:12:00Z,3,73,15528
2,R_200_250_4875_9999_NA_0,2025-06-05T08:13:00Z,3,53,11291
2,R_200_250_4875_9999_NA_0,2025-06-05T08:14:00Z,3,60,12688
2,R_200_250_4875_9999_NA_0,2025-06-05T08:15:00Z,3,73,15403
2,R_200_250_4875_9999_NA_0,2025-06-05T08:16:00Z,3,57,12064
2,R_200_250_4875_9999_NA_0,2025-06-05T08:17:00Z,3,71,15098
2,R_200_250_4875_9999_NA_0,2025-06-05T08:18:00Z,3,55,11545
2,R_200_250_4875_9999_NA_0,2025-06-05T08:19:00Z,3,80,16895
2,R_200_250_4875_9999_NA_0,2025-06-05T08:20:00Z,3,69,14699
2,R_200_250_4875_9999_NA_0,2025-06-05T08:21:00Z,3,70,14892
2,R_200_250_4875_9999_NA_0,2025-06-05T08:22:00Z,3,65,13744
2,R_200_250_4875_9999_NA_0,2025-06-05T08:23:00Z,3,65,13816
2,R_200_250_4875_9999_NA_0,2025-06-05T08:24:00Z,3,69,14481
2,R_200_250_4875_9999_NA_0,2025-06-05T08:25:00Z,0,45,9644
2,R_200_250_4875_9999_NA_0,2025-06-05T08:26:00Z,3,60,12672
2,R_200_250_4875_9999_NA_0,2025-06-05T08:27:00Z,3,81,17322
2,R_200_250_4875_9999_NA_0,2025-06-05T08:28:00Z,3,69,14580
2,R_200_250_4875_9999_NA_0,2025-06-05T08:29:00Z,3,20,4291
2,R_200_250_4875_9999_NA_0,2025-06-05T08:30:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:31:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:32:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:33:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:34:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:35:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:36:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:37:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:38:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:39:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:40:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:41:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:42:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:43:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:44:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:45:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:46:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:47:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:48:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:49:00Z,0,0,0
2,R_200_250_4875_9999_NA_0,2025-06-05T08:50:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T05:59:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:00:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:01:00Z,0,13,1475
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:02:00Z,0,26,2819
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:03:00Z,1,17,1929
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:04:00Z,0,24,2690
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:05:00Z,1,29,3326
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:06:00Z,1,30,3392
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:07:00Z,0,31,3568
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:08:00Z,1,31,3541
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:09:00Z,1,19,2133
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:10:00Z,0,17,1961
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:11:00Z,1,27,3249
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:12:00Z,0,30,3595
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:13:00Z,1,17,2115
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:14:00Z,0,26,3036
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:15:00Z,1,28,3306
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:16:00Z,1,28,3282
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:17:00Z,0,26,2906
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:18:00Z,1,11,1450
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:19:00Z,0,7,815
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:20:00Z,0,4,518
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:21:00Z,0,2,328
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:22:00Z,0,5,785
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:23:00Z,0,7,1015
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:24:00Z,0,6,818
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:25:00Z,1,4,705
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:26:00Z,0,5,572
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:27:00Z,0,2,223
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:28:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:29:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:30:00Z,0,1,119
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:31:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:32:00Z,0,4,810
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:33:00Z,0,2,268
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:34:00Z,0,1,177
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:35:00Z,0,3,353
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:36:00Z,0,2,299
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:37:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:38:00Z,0,1,100
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:39:00Z,0,1,115
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:40:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:41:00Z,0,1,172
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:42:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:43:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:44:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:45:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:46:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:47:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:48:00Z,0,1,183
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:49:00Z,0,1,118
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:50:00Z,0,2,236
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:51:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:52:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:53:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:54:00Z,0,1,111
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:55:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:56:00Z,0,2,220
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:57:00Z,0,1,117
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:58:00Z,1,9,1024
2,R_10_1000_4875_9999_NA_0,2025-06-05T06:59:00Z,0,15,1693
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:00:00Z,1,23,2646
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:01:00Z,0,21,2409
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:02:00Z,1,22,2779
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:03:00Z,0,15,1846
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:04:00Z,0,11,1203
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:05:00Z,0,5,702
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:06:00Z,1,11,1263
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:07:00Z,0,2,193
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:08:00Z,0,11,1476
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:09:00Z,0,4,539
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:10:00Z,0,9,1218
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:11:00Z,0,4,462
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:12:00Z,0,4,484
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:13:00Z,1,5,608
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:14:00Z,0,14,1803
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:15:00Z,0,9,1063
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:16:00Z,0,8,1142
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:17:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:18:00Z,1,7,882
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:19:00Z,0,5,620
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:20:00Z,0,3,363
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:21:00Z,0,2,244
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:22:00Z,0,2,410
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:23:00Z,0,4,506
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:24:00Z,0,1,622
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:25:00Z,0,1,109
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:26:00Z,0,4,497
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:27:00Z,0,5,618
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:28:00Z,1,6,665
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:29:00Z,0,1,350
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:30:00Z,0,4,681
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:31:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:32:00Z,0,2,411
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:33:00Z,0,1,260
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:34:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:35:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:36:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:37:00Z,0,1,118
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:38:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:39:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:40:00Z,0,1,114
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:41:00Z,0,6,1033
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:42:00Z,0,2,370
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:43:00Z,0,8,1399
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:44:00Z,1,3,533
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:45:00Z,0,5,895
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:46:00Z,0,3,537
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:47:00Z,0,6,1227
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:48:00Z,0,3,536
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:49:00Z,0,4,705
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:50:00Z,0,3,525
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:51:00Z,1,3,522
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:52:00Z,0,6,1083
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:53:00Z,0,3,472
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:54:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:55:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:56:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:57:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:58:00Z,0,2,479
2,R_10_1000_4875_9999_NA_0,2025-06-05T07:59:00Z,0,1,251
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:00:00Z,0,1,113
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:01:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:02:00Z,0,2,480
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:03:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:04:00Z,0,1,252
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:05:00Z,0,2,505
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:06:00Z,0,2,577
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:07:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:08:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:09:00Z,1,2,512
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:10:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:11:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:12:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:13:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:14:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:15:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:16:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:17:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:18:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:19:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:20:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:21:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:22:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:23:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:24:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:25:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:26:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:27:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:28:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:29:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:30:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:31:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:32:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:33:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:34:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:35:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:36:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:37:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:38:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:39:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:40:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:41:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:42:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:43:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:44:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:45:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:46:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:47:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:48:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:49:00Z,0,0,0
2,R_10_1000_4875_9999_NA_0,2025-06-05T08:50:00Z,0,0,0
3,R_120_160_0_0_exact_30,2025-06-05T08:51:00Z,0,32,4647
3,R_120_160_0_0_exact_30,2025-06-05T08:52:00Z,2,84,12296
3,R_120_160_0_0_exact_30,2025-06-05T08:53:00Z,3,64,9224
3,R_120_160_0_0_exact_30,2025-06-05T08:54:00Z,3,79,11545
3,R_120_160_0_0_exact_30,2025-06-05T08:55:00Z,3,99,14363
3,R_120_160_0_0_exact_30,2025-06-05T08:56:00Z,3,96,14031
3,R_120_160_0_0_exact_30,2025-06-05T08:57:00Z,4,97,13830
3,R_120_160_0_0_exact_30,2025-06-05T08:58:00Z,2,89,12771
3,R_120_160_0_0_exact_30,2025-06-05T08:59:00Z,4,101,14695
3,R_120_160_0_0_exact_30,2025-06-05T09:00:00Z,2,90,13016
3,R_120_160_0_0_exact_30,2025-06-05T09:01:00Z,4,96,14172
3,R_120_160_0_0_exact_30,2025-06-05T09:02:00Z,2,64,9421
3,R_120_160_0_0_exact_30,2025-06-05T09:03:00Z,2,63,9270
3,R_120_160_0_0_exact_30,2025-06-05T09:04:00Z,2,67,9928
